"","year","artist","track","time","week","rank","date"
"4021",2000,"Moore, Mandy","I Wanna Be With You","4:12",16,94,2000-09-30
"4022",2000,"Mumba, Samantha","Gotta Tell You","3:19",16,7,2000-12-23
"4023",2000,"Musiq","Just Friends","4:02",16,41,2001-01-27
"4024",2000,"Mya","Case Of The Ex (What...","3:50",16,2,2000-12-02
"4025",2000,"Mya","The Best Of Me","4:12",16,94,2000-07-29
"4026",2000,"Mystikal","Shake Ya Ass","4:46",16,19,2000-11-25
"4027",2000,"N'Sync","Bye Bye Bye","3:15",16,7,2000-05-13
"4028",2000,"N'Sync","It's Gonna Be Me","3:10",16,4,2000-08-19
"4029",2000,"N'Sync","This I Promise You","4:23",16,9,2001-01-13
"4030",2000,"Nas","You Owe Me","3:51",16,96,2000-07-08
"4031",2000,"Nelly","(Hot S**t) Country G...","4:17",16,17,2000-08-12
"4032",2000,"Next","Wifey","4:03",16,7,2000-09-09
"4033",2000,"Nine Days","Absolutely (Story Of...","3:09",16,7,2000-08-19
"4034",2000,"Paisley, Brad","We Danced","3:45",16,64,2001-01-27
"4035",2000,"Papa Roach","Last Resort","3:19",16,66,2000-11-11
"4036",2000,"Pink","Most Girls","4:06",16,4,2000-11-25
"4037",2000,"Pink","There U Go","3:23",16,14,2000-06-17
"4038",2000,"Price, Kelly","You Should've Told M...","3:12",16,90,2001-01-06
"4039",2000,"Profyle","Liar","3:57",16,75,2000-12-30
"4040",2000,"Rascal Flatts","Prayin' For Daylight","3:36",16,38,2000-08-19
"4041",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",16,45,2000-07-01
"4042",2000,"Red Hot Chili Peppers","Californication","5:21",16,71,2000-11-11
"4043",2000,"Red Hot Chili Peppers","Otherside","4:13",16,14,2000-05-27
"4044",2000,"Rimes, LeAnn","Big Deal","3:03",16,25,2000-01-29
"4045",2000,"Rimes, LeAnn","Can't Fight The Moon...","3:33",16,85,2000-12-23
"4046",2000,"Rimes, LeAnn","I Need You","3:42",16,12,2000-09-09
"4047",2000,"Rogers, Kenny","Buy Me A Rose","3:46",16,82,2000-06-24
"4048",2000,"Ruff Endz","No More","3:56",16,15,2000-10-14
"4049",2000,"Sammie","I Like It","4:09",16,61,2000-05-13
"4050",2000,"Santana","Maria, Maria","4:18",16,1,2000-05-27
"4051",2000,"Savage Garden","Crash And Burn","4:41",16,49,2000-07-22
"4052",2000,"Savage Garden","I Knew I Loved You","4:07",16,1,2000-02-05
"4053",2000,"SheDaisy","I Will.. But","3:40",16,80,2000-10-28
"4054",2000,"Simpson, Jessica","I Think I'm In Love ...","3:32",16,96,2000-10-14
"4055",2000,"Sisqo","Got To Get It","3:52",16,64,2000-03-04
"4056",2000,"Sisqo","Incomplete","3:52",16,8,2000-10-07
"4057",2000,"Sisqo","Thong Song","4:05",16,4,2000-05-13
"4058",2000,"Sister Hazel","Change Your Mind","4:02",16,95,2000-10-28
"4059",2000,"Smash Mouth","Then The Morning Com...","3:04",16,17,2000-02-12
"4060",2000,"Son By Four","A Puro Dolor (Purest...","3:30",16,32,2000-07-22
"4061",2000,"Sonique","It Feels So Good","3:48",16,10,2000-05-06
"4062",2000,"SoulDecision","Faded","3:25",16,31,2000-10-21
"4063",2000,"Spears, Britney","From The Bottom Of M...","4:30",16,81,2000-05-13
"4064",2000,"Spears, Britney","Oops!.. I Did It Aga...","3:30",16,49,2000-08-05
"4065",2000,"Sting","Desert Rose","3:52",16,17,2000-08-26
"4066",2000,"Stone, Angie","No More Rain (In Thi...","4:42",16,98,2000-04-08
"4067",2000,"Strait, George","Go On","3:48",16,71,2000-12-09
"4068",2000,"Strait, George","The Best Day","3:24",16,39,2000-05-13
"4069",2000,"Sugar Ray","Falls Apart","4:15",16,80,2000-04-29
"4070",2000,"Third Eye Blind","Never Let You Go","3:57",16,21,2000-05-06
"4071",2000,"Thomas, Carl","Emotional","4:31",16,76,2001-03-10
"4072",2000,"Thomas, Carl","I Wish","3:50",16,28,2000-07-08
"4073",2000,"Tippin, Aaron","Kiss This","2:53",16,94,2000-12-09
"4074",2000,"Train","Meet Virginia","3:55",16,20,2000-01-22
"4075",2000,"Tritt, Travis","Best Of Intentions","4:15",16,27,2000-12-02
"4076",2000,"Urban, Keith","Your Everything","4:10",16,100,2000-10-28
"4077",2000,"Vassar, Phil","Carlene","4:07",16,84,2000-06-17
"4078",2000,"Vassar, Phil","Just Another Day In ...","3:54",16,58,2001-01-13
"4079",2000,"Vertical Horizon","Everything You Want","4:01",16,8,2000-05-06
"4080",2000,"Vertical Horizon","You're A God","3:45",16,37,2000-12-09
"4081",2000,"Walker, Clay","The Chain Of Love","5:03",16,81,2000-07-29
"4082",2000,"Westlife","Swear It Again","4:07",16,25,2000-07-15
"4083",2000,"Williams, Robbie","Angels","3:56",16,93,2000-03-04
"4084",2000,"Wills, Mark","Back At One","4:00",16,90,2000-04-29
"4085",2000,"matchbox twenty","Bent","4:12",16,2,2000-08-12
"4086",2000,"3 Doors Down","Kryptonite","3:53",17,22,2000-07-29
"4087",2000,"3 Doors Down","Loser","4:24",17,75,2001-02-10
"4088",2000,"504 Boyz","Wobble Wobble","3:35",17,92,2000-08-05
"4089",2000,"98^0","Give Me Just One Nig...","3:24",17,66,2000-12-09
"4090",2000,"Aaliyah","I Don't Wanna","4:15",17,62,2000-05-20
"4091",2000,"Aaliyah","Try Again","4:03",17,2,2000-07-08
"4092",2000,"Adams, Yolanda","Open My Heart","5:30",17,67,2000-12-16
"4093",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",17,12,2000-11-25
"4094",2000,"Aguilera, Christina","I Turn To You","4:00",17,25,2000-08-05
"4095",2000,"Aguilera, Christina","What A Girl Wants","3:18",17,13,2000-03-18
"4096",2000,"Alice Deejay","Better Off Alone","6:50",17,65,2000-07-29
"4097",2000,"Amber","Sexual","4:38",17,98,1999-11-06
"4098",2000,"Anthony, Marc","My Baby You","3:59",17,94,2001-01-06
"4099",2000,"Anthony, Marc","You Sang To Me","3:50",17,5,2000-06-17
"4100",2000,"Avant","My First Love","4:28",17,64,2001-02-24
"4101",2000,"Avant","Separated","4:13",17,31,2000-08-19
"4102",2000,"BBMak","Back Here","3:35",17,16,2000-08-19
"4103",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",17,52,2001-02-03
"4104",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",17,13,2000-04-22
"4105",2000,"Badu, Erkyah","Bag Lady","5:03",17,26,2000-12-09
"4106",2000,"Baha Men","Who Let The Dogs Out","3:17",17,51,2000-11-11
"4107",2000,"Barenaked Ladies","Pinch Me","3:46",17,22,2000-12-30
"4108",2000,"Black Rob","Whoa!","4:04",17,97,2000-06-24
"4109",2000,"Black, Clint","Been There","5:28",17,85,2000-06-10
"4110",2000,"Blaque","Bring It All To Me","3:46",17,8,2000-02-12
"4111",2000,"Blink-182","All The Small Things","2:52",17,14,2000-03-25
"4112",2000,"Bon Jovi","It's My Life","3:44",17,61,2000-12-02
"4113",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",17,14,2000-07-08
"4114",2000,"Braxton, Toni","Just Be A Man About ...","4:10",17,79,2000-11-18
"4115",2000,"Brock, Chad","Yes!","3:22",17,45,2000-07-29
"4116",2000,"Brooks & Dunn","You'll Always Be Lov...","2:58",17,86,2000-09-30
"4117",2000,"Carey, Mariah","Thank God I Found Yo...","4:14",17,43,2000-04-01
"4118",2000,"Chesney, Kenny","I Lost It","3:54",17,82,2001-02-10
"4119",2000,"Chesney, Kenny","What I Need To Do","4:05",17,95,2000-07-22
"4120",2000,"Common","The Light","3:55",17,93,2000-11-25
"4121",2000,"Counting Crows","Hanginaround","4:07",17,56,2000-02-26
"4122",2000,"Creed","Higher","5:16",17,61,2000-01-01
"4123",2000,"Creed","With Arms Wide Open","3:52",17,45,2000-09-02
"4124",2000,"D'Angelo","Untitled (How Does I...","7:10",17,94,2000-05-13
"4125",2000,"DMX","Party Up (Up In Here...","3:45",17,35,2000-06-17
"4126",2000,"DMX","What You Want","4:05",17,87,2000-10-21
"4127",2000,"Da Brat","That's What I'm Look...","3:44",17,94,2000-06-17
"4128",2000,"Da Brat","What'Chu Like","3:57",17,62,2000-09-23
"4129",2000,"Davidson, Clay","Unconditional","3:56",17,51,2000-07-15
"4130",2000,"Destiny's Child","Independent Women Pa...","3:38",17,1,2001-01-13
"4131",2000,"Destiny's Child","Jumpin' Jumpin'","3:48",17,3,2000-09-02
"4132",2000,"Destiny's Child","Say My Name","4:31",17,2,2000-04-15
"4133",2000,"Dion, Celine","That's The Way It Is","4:03",17,6,2000-03-04
"4134",2000,"Dixie Chicks, The","Cowboy Take Me Away","4:51",17,51,2000-03-18
"4135",2000,"Dixie Chicks, The","Without You","3:32",17,37,2001-01-27
"4136",2000,"Dr. Dre","Forgot About Dre","3:42",17,58,2000-05-13
"4137",2000,"Dr. Dre","The Next Episode","2:38",17,47,2000-09-16
"4138",2000,"Dream","He Loves U Not","3:43",17,3,2001-01-20
"4139",2000,"Eiffel 65","Blue","3:29",17,56,2000-04-01
"4140",2000,"Elliott, Missy ""Misdemeanor""","Hot Boyz","3:51",17,15,2000-03-18
"4141",2000,"Eminem","The Real Slim Shady","4:42",17,83,2000-08-26
"4142",2000,"Evans, Sara","Born To Fly","5:36",17,58,2001-02-10
"4143",2000,"Everclear","Wonderful","4:30",17,18,2000-10-28
"4144",2000,"Fabian, Lara","I Will Love Again","3:43",17,96,2000-09-30
"4145",2000,"Filter","Take A Picture","4:23",17,23,2000-03-18
"4146",2000,"Foo Fighters","Learn To Fly","3:55",17,26,2000-02-05
"4147",2000,"Gill, Vince","Feels Like Love","4:13",17,91,2000-12-23
"4148",2000,"Gilman, Billy","One Voice","4:07",17,85,2000-10-07
"4149",2000,"Goo Goo Dolls","Broadway","3:54",17,74,2000-08-12
"4150",2000,"Gray, Macy","I Try","3:52",17,10,2000-06-10
"4151",2000,"Griggs, Andy","She's More","3:19",17,69,2000-07-01
"4152",2000,"Heatherly, Eric","Flowers On The Wall","3:16",17,57,2000-08-19
"4153",2000,"Henley, Don","Taking You Home","4:08",17,83,2000-10-14
"4154",2000,"Hill, Faith","Breathe","4:04",17,5,2000-02-26
"4155",2000,"Houston, Whitney","Could I Have This Ki...","3:54",17,98,2000-10-07
"4156",2000,"Houston, Whitney","My Love Is Your Love","4:16",17,5,1999-12-25
"4157",2000,"IMx","Stay The Night","3:37",17,70,2000-01-29
"4158",2000,"Ideal","Whatever","3:48",17,92,2000-09-30
"4159",2000,"Iglesias, Enrique","Be With You","3:36",17,11,2000-07-22
"4160",2000,"Iglesias, Enrique","Rhythm Divine","7:35",17,96,2000-03-25
"4161",2000,"J-Shin","One Night Stand","4:34",17,99,2000-04-15
"4162",2000,"Ja Rule","Between Me And You","4:05",17,30,2001-01-06
"4163",2000,"Jackson, Alan","It Must Be Love","2:53",17,75,2000-10-14
"4164",2000,"Jagged Edge","He Can't Love U","3:30",17,53,2000-04-01
"4165",2000,"Jagged Edge","Let's Get Married","4:23",17,20,2000-08-26
"4166",2000,"Janet","Doesn't Really Matte...","4:17",17,3,2000-10-07
"4167",2000,"Jay-Z","Big Pimpin'","3:55",17,35,2000-08-12
"4168",2000,"Jay-Z","I Just Wanna Love U ...","3:50",17,24,2001-02-17
"4169",2000,"Jean, Wyclef","911","4:00",17,80,2001-01-27
"4170",2000,"Joe","I Wanna Know","4:57",17,14,2000-04-22
"4171",2000,"Joe","Treat Her Like A Lad...","4:12",17,100,2000-11-25
"4172",2000,"Jones, Donell","Where I Wanna Be","6:22",17,42,2000-08-12
"4173",2000,"Jordan, Montell","Get It On.. Tonite","4:34",17,4,2000-02-12
"4174",2000,"Kandi","Don't Think I'm Not","3:50",17,31,2000-11-25
"4175",2000,"Keith, Toby","How Do You Like Me N...","3:29",17,45,2000-05-20
"4176",2000,"Kid Rock","Only God Knows Why","5:27",17,52,2000-06-10
"4177",2000,"Lawrence, Tracy","Lessons Learned","2:55",17,94,2000-05-20
"4178",2000,"Lil Bow Wow","Bounce With Me","3:22",17,80,2000-12-09
"4179",2000,"Limp Bizkit","Re-Arranged","4:08",17,93,2000-03-25
"4180",2000,"Limp Bizkit","Rollin'","4:04",17,100,2001-03-03
"4181",2000,"Lonestar","Amazed","4:25",17,35,1999-09-25
"4182",2000,"Lonestar","Smile","3:33",17,67,2000-04-08
"4183",2000,"Lonestar","What About Now","3:30",17,54,2000-09-30
"4184",2000,"Lopez, Jennifer","Feelin' Good","4:28",17,79,2000-06-10
"4185",2000,"Lucy Pearl","Dance Tonight","3:45",17,84,2000-09-09
"4186",2000,"Ludacris","What's Your Fantasy","4:16",17,25,2001-01-20
"4187",2000,"M2M","Mirror Mirror","3:19",17,90,2000-07-22
"4188",2000,"Madison Avenue","Don't Call Me Baby","3:44",17,93,2000-10-28
"4189",2000,"Madonna","Music","3:45",17,11,2000-12-02
"4190",2000,"Martin, Ricky","Shake Your Bon-Bon","3:08",17,87,2000-03-11
"4191",2000,"Martin, Ricky","She Bangs","4:02",17,92,2001-01-27
"4192",2000,"Mary Mary","Shackles (Praise You...","3:12",17,71,2000-07-15
"4193",2000,"McBride, Martina","Love's The Only Hous...","5:13",17,91,2000-05-27
"4194",2000,"McEntire, Reba","I'll Be","4:23",17,93,2000-09-02
"4195",2000,"McEntire, Reba","What Do You Say","3:26",17,50,2000-02-19
"4196",2000,"McGraw, Tim","My Best Friend","4:33",17,39,2000-03-18
"4197",2000,"McGraw, Tim","My Next Thirty Years","3:37",17,48,2001-02-10
"4198",2000,"Messina, Jo Dee","That's The Way","3:17",17,48,2000-10-14
"4199",2000,"Metallica","I Disappear","4:26",17,98,2000-09-02
"4200",2000,"Montgomery, John Michael","The Little Girl","3:52",17,62,2000-12-30
"4201",2000,"Moore, Mandy","I Wanna Be With You","4:12",17,99,2000-10-07
"4202",2000,"Mumba, Samantha","Gotta Tell You","3:19",17,13,2000-12-30
"4203",2000,"Musiq","Just Friends","4:02",17,48,2001-02-03
"4204",2000,"Mya","Case Of The Ex (What...","3:50",17,2,2000-12-09
"4205",2000,"Mya","The Best Of Me","4:12",17,97,2000-08-05
"4206",2000,"Mystikal","Shake Ya Ass","4:46",17,24,2000-12-02
"4207",2000,"N'Sync","Bye Bye Bye","3:15",17,9,2000-05-20
"4208",2000,"N'Sync","It's Gonna Be Me","3:10",17,6,2000-08-26
"4209",2000,"N'Sync","This I Promise You","4:23",17,11,2001-01-20
"4210",2000,"Nelly","(Hot S**t) Country G...","4:17",17,15,2000-08-19
"4211",2000,"Next","Wifey","4:03",17,10,2000-09-16
"4212",2000,"Nine Days","Absolutely (Story Of...","3:09",17,8,2000-08-26
"4213",2000,"Paisley, Brad","We Danced","3:45",17,72,2001-02-03
"4214",2000,"Papa Roach","Last Resort","3:19",17,64,2000-11-18
"4215",2000,"Pink","Most Girls","4:06",17,6,2000-12-02
"4216",2000,"Pink","There U Go","3:23",17,12,2000-06-24
"4217",2000,"Price, Kelly","You Should've Told M...","3:12",17,86,2001-01-13
"4218",2000,"Profyle","Liar","3:57",17,86,2001-01-06
"4219",2000,"Rascal Flatts","Prayin' For Daylight","3:36",17,47,2000-08-26
"4220",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",17,53,2000-07-08
"4221",2000,"Red Hot Chili Peppers","Californication","5:21",17,78,2000-11-18
"4222",2000,"Red Hot Chili Peppers","Otherside","4:13",17,15,2000-06-03
"4223",2000,"Rimes, LeAnn","Big Deal","3:03",17,31,2000-02-05
"4224",2000,"Rimes, LeAnn","Can't Fight The Moon...","3:33",17,86,2000-12-30
"4225",2000,"Rimes, LeAnn","I Need You","3:42",17,13,2000-09-16
"4226",2000,"Rogers, Kenny","Buy Me A Rose","3:46",17,86,2000-07-01
"4227",2000,"Ruff Endz","No More","3:56",17,19,2000-10-21
"4228",2000,"Sammie","I Like It","4:09",17,83,2000-05-20
"4229",2000,"Santana","Maria, Maria","4:18",17,1,2000-06-03
"4230",2000,"Savage Garden","Crash And Burn","4:41",17,58,2000-07-29
"4231",2000,"Savage Garden","I Knew I Loved You","4:07",17,1,2000-02-12
"4232",2000,"SheDaisy","I Will.. But","3:40",17,86,2000-11-04
"4233",2000,"Sisqo","Got To Get It","3:52",17,68,2000-03-11
"4234",2000,"Sisqo","Incomplete","3:52",17,10,2000-10-14
"4235",2000,"Sisqo","Thong Song","4:05",17,3,2000-05-20
"4236",2000,"Sister Hazel","Change Your Mind","4:02",17,100,2000-11-04
"4237",2000,"Smash Mouth","Then The Morning Com...","3:04",17,20,2000-02-19
"4238",2000,"Son By Four","A Puro Dolor (Purest...","3:30",17,30,2000-07-29
"4239",2000,"Sonique","It Feels So Good","3:48",17,11,2000-05-13
"4240",2000,"SoulDecision","Faded","3:25",17,30,2000-10-28
"4241",2000,"Spears, Britney","From The Bottom Of M...","4:30",17,97,2000-05-20
"4242",2000,"Spears, Britney","Oops!.. I Did It Aga...","3:30",17,77,2000-08-12
"4243",2000,"Sting","Desert Rose","3:52",17,19,2000-09-02
"4244",2000,"Stone, Angie","No More Rain (In Thi...","4:42",17,100,2000-04-15
"4245",2000,"Strait, George","Go On","3:48",17,78,2000-12-16
"4246",2000,"Strait, George","The Best Day","3:24",17,43,2000-05-20
"4247",2000,"Sugar Ray","Falls Apart","4:15",17,89,2000-05-06
"4248",2000,"Third Eye Blind","Never Let You Go","3:57",17,22,2000-05-13
"4249",2000,"Thomas, Carl","Emotional","4:31",17,87,2001-03-17
"4250",2000,"Thomas, Carl","I Wish","3:50",17,42,2000-07-15
"4251",2000,"Tippin, Aaron","Kiss This","2:53",17,87,2000-12-16
"4252",2000,"Train","Meet Virginia","3:55",17,21,2000-01-29
"4253",2000,"Tritt, Travis","Best Of Intentions","4:15",17,29,2000-12-09
"4254",2000,"Vassar, Phil","Carlene","4:07",17,91,2000-06-24
"4255",2000,"Vassar, Phil","Just Another Day In ...","3:54",17,63,2001-01-20
"4256",2000,"Vertical Horizon","Everything You Want","4:01",17,8,2000-05-13
"4257",2000,"Vertical Horizon","You're A God","3:45",17,37,2000-12-16
"4258",2000,"Walker, Clay","The Chain Of Love","5:03",17,90,2000-08-05
"4259",2000,"Westlife","Swear It Again","4:07",17,30,2000-07-22
"4260",2000,"Williams, Robbie","Angels","3:56",17,91,2000-03-11
"4261",2000,"Wills, Mark","Back At One","4:00",17,94,2000-05-06
"4262",2000,"matchbox twenty","Bent","4:12",17,2,2000-08-19
"4263",2000,"3 Doors Down","Kryptonite","3:53",18,18,2000-08-05
"4264",2000,"3 Doors Down","Loser","4:24",18,67,2001-02-17
"4265",2000,"504 Boyz","Wobble Wobble","3:35",18,96,2000-08-12
"4266",2000,"98^0","Give Me Just One Nig...","3:24",18,84,2000-12-16
"4267",2000,"Aaliyah","I Don't Wanna","4:15",18,67,2000-05-27
"4268",2000,"Aaliyah","Try Again","4:03",18,2,2000-07-15
"4269",2000,"Adams, Yolanda","Open My Heart","5:30",18,71,2000-12-23
"4270",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",18,22,2000-12-02
"4271",2000,"Aguilera, Christina","I Turn To You","4:00",18,29,2000-08-12
"4272",2000,"Aguilera, Christina","What A Girl Wants","3:18",18,15,2000-03-25
"4273",2000,"Alice Deejay","Better Off Alone","6:50",18,68,2000-08-05
"4274",2000,"Anthony, Marc","My Baby You","3:59",18,94,2001-01-13
"4275",2000,"Anthony, Marc","You Sang To Me","3:50",18,7,2000-06-24
"4276",2000,"Avant","My First Love","4:28",18,73,2001-03-03
"4277",2000,"Avant","Separated","4:13",18,33,2000-08-26
"4278",2000,"BBMak","Back Here","3:35",18,16,2000-08-26
"4279",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",18,63,2001-02-10
"4280",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",18,19,2000-04-29
"4281",2000,"Badu, Erkyah","Bag Lady","5:03",18,38,2000-12-16
"4282",2000,"Baha Men","Who Let The Dogs Out","3:17",18,65,2000-11-18
"4283",2000,"Barenaked Ladies","Pinch Me","3:46",18,20,2001-01-06
"4284",2000,"Black, Clint","Been There","5:28",18,87,2000-06-17
"4285",2000,"Blaque","Bring It All To Me","3:46",18,9,2000-02-19
"4286",2000,"Blink-182","All The Small Things","2:52",18,16,2000-04-01
"4287",2000,"Bon Jovi","It's My Life","3:44",18,84,2000-12-09
"4288",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",18,14,2000-07-15
"4289",2000,"Braxton, Toni","Just Be A Man About ...","4:10",18,84,2000-11-25
"4290",2000,"Brock, Chad","Yes!","3:22",18,50,2000-08-05
"4291",2000,"Brooks & Dunn","You'll Always Be Lov...","2:58",18,100,2000-10-07
"4292",2000,"Carey, Mariah","Thank God I Found Yo...","4:14",18,57,2000-04-08
"4293",2000,"Chesney, Kenny","I Lost It","3:54",18,88,2001-02-17
"4294",2000,"Common","The Light","3:55",18,93,2000-12-02
"4295",2000,"Counting Crows","Hanginaround","4:07",18,59,2000-03-04
"4296",2000,"Creed","Higher","5:16",18,57,2000-01-08
"4297",2000,"Creed","With Arms Wide Open","3:52",18,29,2000-09-09
"4298",2000,"DMX","Party Up (Up In Here...","3:45",18,42,2000-06-24
"4299",2000,"DMX","What You Want","4:05",18,89,2000-10-28
"4300",2000,"Da Brat","That's What I'm Look...","3:44",18,100,2000-06-24
"4301",2000,"Da Brat","What'Chu Like","3:57",18,65,2000-09-30
"4302",2000,"Davidson, Clay","Unconditional","3:56",18,62,2000-07-22
"4303",2000,"Destiny's Child","Independent Women Pa...","3:38",18,1,2001-01-20
"4304",2000,"Destiny's Child","Jumpin' Jumpin'","3:48",18,3,2000-09-09
"4305",2000,"Destiny's Child","Say My Name","4:31",18,3,2000-04-22
"4306",2000,"Dion, Celine","That's The Way It Is","4:03",18,8,2000-03-11
"4307",2000,"Dixie Chicks, The","Cowboy Take Me Away","4:51",18,56,2000-03-25
"4308",2000,"Dixie Chicks, The","Without You","3:32",18,43,2001-02-03
"4309",2000,"Dr. Dre","Forgot About Dre","3:42",18,68,2000-05-20
"4310",2000,"Dr. Dre","The Next Episode","2:38",18,50,2000-09-23
"4311",2000,"Dream","He Loves U Not","3:43",18,3,2001-01-27
"4312",2000,"Eiffel 65","Blue","3:29",18,60,2000-04-08
"4313",2000,"Elliott, Missy ""Misdemeanor""","Hot Boyz","3:51",18,17,2000-03-25
"4314",2000,"Eminem","The Real Slim Shady","4:42",18,88,2000-09-02
"4315",2000,"Evans, Sara","Born To Fly","5:36",18,74,2001-02-17
"4316",2000,"Everclear","Wonderful","4:30",18,28,2000-11-04
"4317",2000,"Filter","Take A Picture","4:23",18,24,2000-03-25
"4318",2000,"Foo Fighters","Learn To Fly","3:55",18,30,2000-02-12
"4319",2000,"Gill, Vince","Feels Like Love","4:13",18,99,2000-12-30
"4320",2000,"Gilman, Billy","One Voice","4:07",18,95,2000-10-14
"4321",2000,"Goo Goo Dolls","Broadway","3:54",18,82,2000-08-19
"4322",2000,"Gray, Macy","I Try","3:52",18,11,2000-06-17
"4323",2000,"Griggs, Andy","She's More","3:19",18,73,2000-07-08
"4324",2000,"Heatherly, Eric","Flowers On The Wall","3:16",18,77,2000-08-26
"4325",2000,"Henley, Don","Taking You Home","4:08",18,90,2000-10-21
"4326",2000,"Hill, Faith","Breathe","4:04",18,3,2000-03-04
"4327",2000,"Houston, Whitney","Could I Have This Ki...","3:54",18,100,2000-10-14
"4328",2000,"Houston, Whitney","My Love Is Your Love","4:16",18,5,2000-01-01
"4329",2000,"IMx","Stay The Night","3:37",18,71,2000-02-05
"4330",2000,"Ideal","Whatever","3:48",18,90,2000-10-07
"4331",2000,"Iglesias, Enrique","Be With You","3:36",18,14,2000-07-29
"4332",2000,"Ja Rule","Between Me And You","4:05",18,30,2001-01-13
"4333",2000,"Jackson, Alan","It Must Be Love","2:53",18,80,2000-10-21
"4334",2000,"Jackson, Alan","Pop A Top","3:04",18,100,2000-03-11
"4335",2000,"Jagged Edge","He Can't Love U","3:30",18,65,2000-04-08
"4336",2000,"Jagged Edge","Let's Get Married","4:23",18,20,2000-09-02
"4337",2000,"Janet","Doesn't Really Matte...","4:17",18,7,2000-10-14
"4338",2000,"Jay-Z","Big Pimpin'","3:55",18,33,2000-08-19
"4339",2000,"Jay-Z","I Just Wanna Love U ...","3:50",18,28,2001-02-24
"4340",2000,"Jean, Wyclef","911","4:00",18,85,2001-02-03
"4341",2000,"Joe","I Wanna Know","4:57",18,11,2000-04-29
"4342",2000,"Jones, Donell","Where I Wanna Be","6:22",18,49,2000-08-19
"4343",2000,"Jordan, Montell","Get It On.. Tonite","4:34",18,4,2000-02-19
"4344",2000,"Kandi","Don't Think I'm Not","3:50",18,26,2000-12-02
"4345",2000,"Keith, Toby","How Do You Like Me N...","3:29",18,51,2000-05-27
"4346",2000,"Kid Rock","Only God Knows Why","5:27",18,62,2000-06-17
"4347",2000,"Lawrence, Tracy","Lessons Learned","2:55",18,99,2000-05-27
"4348",2000,"Lil Bow Wow","Bounce With Me","3:22",18,90,2000-12-16
"4349",2000,"Limp Bizkit","Re-Arranged","4:08",18,100,2000-04-01
"4350",2000,"Lonestar","Amazed","4:25",18,40,1999-10-02
"4351",2000,"Lonestar","Smile","3:33",18,78,2000-04-15
"4352",2000,"Lonestar","What About Now","3:30",18,60,2000-10-07
"4353",2000,"Lopez, Jennifer","Feelin' Good","4:28",18,82,2000-06-17
"4354",2000,"Lucy Pearl","Dance Tonight","3:45",18,86,2000-09-16
"4355",2000,"Ludacris","What's Your Fantasy","4:16",18,34,2001-01-27
"4356",2000,"M2M","Mirror Mirror","3:19",18,96,2000-07-29
"4357",2000,"Madison Avenue","Don't Call Me Baby","3:44",18,92,2000-11-04
"4358",2000,"Madonna","Music","3:45",18,16,2000-12-09
"4359",2000,"Martin, Ricky","Shake Your Bon-Bon","3:08",18,93,2000-03-18
"4360",2000,"Martin, Ricky","She Bangs","4:02",18,100,2001-02-03
"4361",2000,"Mary Mary","Shackles (Praise You...","3:12",18,76,2000-07-22
"4362",2000,"McBride, Martina","Love's The Only Hous...","5:13",18,93,2000-06-03
"4363",2000,"McEntire, Reba","I'll Be","4:23",18,91,2000-09-09
"4364",2000,"McEntire, Reba","What Do You Say","3:26",18,60,2000-02-26
"4365",2000,"McGraw, Tim","My Best Friend","4:33",18,41,2000-03-25
"4366",2000,"McGraw, Tim","My Next Thirty Years","3:37",18,53,2001-02-17
"4367",2000,"Messina, Jo Dee","That's The Way","3:17",18,46,2000-10-21
"4368",2000,"Metallica","I Disappear","4:26",18,95,2000-09-09
"4369",2000,"Montgomery, John Michael","The Little Girl","3:52",18,83,2001-01-06
"4370",2000,"Mumba, Samantha","Gotta Tell You","3:19",18,17,2001-01-06
"4371",2000,"Musiq","Just Friends","4:02",18,54,2001-02-10
"4372",2000,"Mya","Case Of The Ex (What...","3:50",18,2,2000-12-16
"4373",2000,"Mystikal","Shake Ya Ass","4:46",18,30,2000-12-09
"4374",2000,"N'Sync","Bye Bye Bye","3:15",18,12,2000-05-27
"4375",2000,"N'Sync","It's Gonna Be Me","3:10",18,10,2000-09-02
"4376",2000,"N'Sync","This I Promise You","4:23",18,12,2001-01-27
"4377",2000,"Nelly","(Hot S**t) Country G...","4:17",18,11,2000-08-26
"4378",2000,"Next","Wifey","4:03",18,12,2000-09-23
"4379",2000,"Nine Days","Absolutely (Story Of...","3:09",18,9,2000-09-02
"4380",2000,"Paisley, Brad","We Danced","3:45",18,84,2001-02-10
"4381",2000,"Papa Roach","Last Resort","3:19",18,64,2000-11-25
"4382",2000,"Pink","Most Girls","4:06",18,8,2000-12-09
"4383",2000,"Pink","There U Go","3:23",18,10,2000-07-01
"4384",2000,"Price, Kelly","You Should've Told M...","3:12",18,85,2001-01-20
